Sample	percent	start	end	amp_del
TCGA-13-1819-01	0	0.888226976011192	0.087078902911268	amp
TCGA-13-1819-02	0	0.893922802748487	0.552266343418317	amp
TCGA-13-2057-01	0	0.968456921543139	0.0980736644810557	amp
TCGA-13-2059-01	0	0.895024989880545	0.0313096272458038	amp
TCGA-13-2060-01	0	0.968878272958326	0.0499158516464255	amp
TCGA-13-2061-01	0	0.939545596222053	0.0454363104118733	amp
TCGA-13-2065-01	0	0.830943290404316	0.0977514118120497	amp
TCGA-13-2071-01	0	0.923491084016145	0.158711164902403	amp
TCGA-13-A5FT-01	0	0.890007698304215	0.147949311612478	amp
TCGA-20-0987-01	0	0.620090587241465	0.0496949430661645	amp
TCGA-20-0990-01	0	0.907590037293576	0.0646774514334935	amp
TCGA-20-0991-01	0	0.644809848793939	0.0313096272458038	amp
TCGA-20-0996-01	0	0.968500871363156	0.429463736645537	amp
TCGA-20-1682-01	0	0.95247599031731	0.0240178036524674	amp
TCGA-20-1683-01	0	0.992998488157479	0.0883541194540832	amp
TCGA-20-1684-01	0	0.938690157514186	0.541909489192205	amp
TCGA-20-1685-01	0.0671803734385655	9.20222364975132e-09	0.0671803734385655	amp
TCGA-20-1686-01	0	0.333180125512257	0.123974583568784	amp
TCGA-20-1687-01	0	0.877098294481039	0.450494700959342	amp
TCGA-23-1021-01	0	0.89393310003672	0.0313094800102259	amp
TCGA-23-1022-01	0	0.500598011103164	0.00815928960747703	amp
TCGA-23-1023-01	0	0.998880816360913	0.288339355406505	amp
TCGA-23-1024-01	0	0.312548298445817	0.149388079275721	amp
TCGA-23-1026-01	0	0.0308763405465792	0.0166944808476742	amp
TCGA-23-1027-01	0.805291254656659	9.20222364975132e-09	0.805291254656659	amp
TCGA-23-1028-01	0	0.872135038361816	0.0793462467953371	amp
TCGA-23-1030-01	0	0.896323699700266	0.189855906705354	amp
TCGA-23-1031-01	0	0.666859931767168	0.136351611148777	amp
TCGA-23-1032-01	0	0.646998606884568	0.0392341221175748	amp
TCGA-23-1109-01	0	0.64458836047359	0.128182392342013	amp
TCGA-23-1110-01	0	0.876234573771912	0.0967584458721572	amp
TCGA-23-1111-01	9.06419026731052e-06	0.327237347901852	0.327246402889896	amp
TCGA-23-1113-01	0	0.868193615557986	0.210633128905015	amp
TCGA-23-1114-01	9.06419026731052e-06	0.327237347901852	0.327246402889896	amp
TCGA-23-1116-01	0	0.508056680212984	0.135864988361442	amp
TCGA-23-1117-01	0	0.727917458483501	0.0403423275038811	amp
TCGA-23-1118-01	0	0.543216996337708	0.162027038948881	amp
TCGA-23-1119-01	0	0.391231120131376	0.0178388049616954	amp
TCGA-23-1120-01	0	0.766391265278785	0.0836620252583186	amp
TCGA-23-1121-01	0	0.95955835289657	0.00135897518221939	amp
TCGA-23-1122-01	0	0.226016044426569	0.0337360143570148	amp
TCGA-23-1123-01	0	0.999999981595553	0.726958678804363	amp
TCGA-23-1124-01	0	0.962956964135631	0.037516545483044	amp
TCGA-23-1809-01	0	0.606881328961578	0.145263486210703	amp
TCGA-23-2072-01	0	0.876617671543505	0.106449013096945	amp
TCGA-23-2077-01	0	0.59359886699278	0.156429445948747	amp
TCGA-23-2078-01	0	0.786839517186197	0.2523991324254	amp
TCGA-23-2079-01	0.0776305658188722	9.20222364975132e-09	0.0776305658188723	amp
TCGA-23-2081-01	0	0.980469458247703	0.271532533812858	amp
TCGA-23-2084-01	0	0.66020726701992	0.00860817407574044	amp
TCGA-23-2641-01	0	0.11105578427529	0.11098054689496	amp
TCGA-23-2643-01	0	0.977287982677219	0.0808701350270798	amp
TCGA-23-2645-01	0	0.980499439092262	0.0307649936407574	amp
TCGA-24-0966-01	0	0.595244841125312	0.0334592942904887	amp
TCGA-24-0968-01	0.00851235132116831	0.571107279734632	0.579619621853577	amp
TCGA-24-0970-01	0	0.442641330073943	0.33801082360021	amp
TCGA-24-0975-01	0	0.519144641903612	0.117909720057591	amp
TCGA-24-0979-01	0	0.549900525342984	0.209959967842645	amp
TCGA-24-0980-01	0	0.0333399230456688	0.0332931573452236	amp
TCGA-24-0982-01	0.993853209091904	9.20222364975132e-09	0.993853209091904	amp
TCGA-24-1103-01	0	0.925740438749323	0.241083342082347	amp
TCGA-24-1104-01	0	0.767161657035942	0.0187849223811302	amp
TCGA-24-1105-01	0	0.998388525003826	0.83672093411183	amp
TCGA-24-1413-01	0	0.67270558910947	0.464888819148303	amp
TCGA-24-1416-01	0	0.423538498473356	0.423430335536907	amp
TCGA-24-1417-01	0	0.940342011867611	0.101544706422242	amp
TCGA-24-1418-01	0	0.543072061315667	0.400152666730328	amp
TCGA-24-1419-01	0	0.327237347901852	0.145261526137071	amp
TCGA-24-1422-01	0	0.996958398228565	0.0634364395558797	amp
TCGA-24-1423-01	0	0.272427753733441	0.0360965411537658	amp
TCGA-24-1424-01	0	0.316661812033595	0.203644960286746	amp
TCGA-24-1425-01	0	0.874786429042799	0.175710202543058	amp
TCGA-24-1426-01	0	0.627044827261241	0.0307839318169707	amp
TCGA-24-1427-01	0	0.971486542019419	0.040092431919212	amp
TCGA-24-1428-01	0	0.964226033593067	0.0121243529237908	amp
TCGA-24-1430-01	0.347077829747949	9.20222364975132e-09	0.347077829747949	amp
TCGA-24-1431-01	0.00179517898633219	0.611361854834057	0.613157024618166	amp
TCGA-24-1434-01	0	0.918686244176568	0.0368092257665905	amp
TCGA-24-1435-01	0	0.779549984946542	0.363767709483813	amp
TCGA-24-1436-01	0	0.0783611119477466	0.0783588942118538	amp
TCGA-24-1463-01	0	0.808661412620281	0.153584624527237	amp
TCGA-24-1464-01	0	0.45818791634483	0.22576508138396	amp
TCGA-24-1466-01	0	0.909544065064064	0.141200483628384	amp
TCGA-24-1467-01	0	0.986127574272596	0.17418104143718	amp
TCGA-24-1469-01	0.00364104382037234	0.076079061714041	0.0797200963321897	amp
TCGA-24-1470-01	0	0.897101637280792	0.208280654053933	amp
TCGA-24-1471-01	0	0.031375193089108	0.0313065260964434	amp
TCGA-24-1474-01	0	0.733811326275357	0.0671269913393364	amp
TCGA-24-1544-01	9.53626433910039e-05	0.173422391717366	0.173517745158533	amp
TCGA-24-1545-01	0	0.963425513755774	0.409653741766299	amp
TCGA-24-1546-01	0	0.574632145481781	0.123753435730709	amp
TCGA-24-1548-01	0	0.469602041649503	0.0243021615645996	amp
TCGA-24-1549-01	0	0.465899536177562	0.116911343210209	amp
TCGA-24-1550-01	0	0.962956964135631	0.416417569374897	amp
TCGA-24-1551-01	0	0.333180125512257	0.0844994828212291	amp
TCGA-24-1552-01	0	0.971486542019419	0.161700249583629	amp
TCGA-24-1553-01	0	0.975606699612652	0.166498500631093	amp
TCGA-24-1555-01	0	0.726874791333828	0.30735724128084	amp
TCGA-24-1556-01	0	0.905230660774777	0.0577813234558874	amp
TCGA-24-1557-01	0	0.649175162826675	0.120091420042703	amp
TCGA-24-1558-01	0	0.929482191705011	0.335858147428401	amp
TCGA-24-1560-01	0	0.144243889035649	0.141919858257781	amp
TCGA-24-1562-01	0	0.372237307274035	0.294644258920868	amp
TCGA-24-1563-01	0	0.999999981595553	0.149388079275721	amp
TCGA-24-1564-01	0	0.485785302166101	0.00787749911573532	amp
TCGA-24-1567-01	0	0.425257722305915	0.425191981620362	amp
TCGA-24-1603-01	0	0.796115616259067	0.12898835989569	amp
TCGA-24-1604-01	0.800787750831796	9.20222364975132e-09	0.800787750831796	amp
TCGA-24-1614-01	0	0.630474827285075	0.277925898302896	amp
TCGA-24-1616-01	0	0.88140616823393	0.213325717941153	amp
TCGA-24-1842-01	0	0.994859610278284	0.0372977350097686	amp
TCGA-24-1843-01	0	0.838425388375477	0.145478634198976	amp
TCGA-24-1844-01	0	0.497744153098057	0.497479303900003	amp
TCGA-24-1845-01	0	0.243695954592989	0.0341720709255496	amp
TCGA-24-1846-01	0.266959856873031	9.20222364975132e-09	0.266959856873031	amp
TCGA-24-1847-01	0	0.956932599610597	0.0109072852320405	amp
TCGA-24-1849-01	0	0.123440615340915	0.033734670832366	amp
TCGA-24-1850-01	0	0.752712785616431	0.0129375718296819	amp
TCGA-24-1852-01	0	0.8103061352504	0.117942121086963	amp
TCGA-24-1852-02	0	0.644520429658815	0.11424266155104	amp
TCGA-24-1920-01	8.43659861631501e-05	0.158711164902403	0.158795521686342	amp
TCGA-24-1923-01	0	0.938243748444077	0.937387463131636	amp
TCGA-24-1924-01	0	0.868047383022415	0.29810304350019	amp
TCGA-24-1927-01	0	0.705341413216953	0.112483601292423	amp
TCGA-24-1928-01	6.84645437449647e-06	0.210685277906279	0.21069211515843	amp
TCGA-24-1930-01	0.00285377518509422	0.987945418335708	0.990799184318579	amp
TCGA-24-2019-01	0	0.633174308786705	0.0326152295310178	amp
TCGA-24-2020-01	0	0.686135010589505	0.172739899600243	amp
TCGA-24-2023-01	0	0.906789876343004	0.119184991813748	amp
TCGA-24-2024-01	0	0.962066372933529	0.0838759401486271	amp
TCGA-24-2026-01	0	0.585270302481784	0.148729899433407	amp
TCGA-24-2027-01	0	0.613451698222978	0.608170201604248	amp
TCGA-24-2029-01	7.7206656185518e-06	0.659548976750922	0.659556688214317	amp
TCGA-24-2030-01	0	0.854730909635112	0.775842123780453	amp
TCGA-24-2035-01	0	0.829347634030548	0.0645961405855726	amp
TCGA-24-2254-01	0	0.980425664865488	0.375035188152851	amp
TCGA-24-2260-01	0	1	0.21069211515843	amp
TCGA-24-2261-01	0	0.783961981859712	0.332355477444628	amp
TCGA-24-2262-01	0	0.259582250151094	0.172929787484676	amp
TCGA-24-2267-01	0	0.829213999339115	0.145013185728194	amp
TCGA-24-2271-01	0	0.011889502974743	0.0116294021240775	amp
TCGA-24-2280-01	0	0.236539642944705	0.0166526107301957	amp
TCGA-24-2288-01	4.82932695663407e-05	0.548334757791539	0.548383041858882	amp
TCGA-24-2289-01	0	0.511814214982183	0.0243021615645996	amp
TCGA-24-2290-01	0	0.991117369604744	0.0440546517484266	amp
TCGA-24-2293-01	1	9.20222364975132e-09	1	amp
TCGA-24-2295-01	0	0.983211794504739	0.654222352427552	amp
TCGA-24-2297-01	0	0.614603577362592	0.0495251068270036	amp
TCGA-24-2298-01	0	0.984532433223351	0.0619093765569875	amp
TCGA-25-1313-01	0	0.382798340437864	0.200193647913004	amp
TCGA-25-1314-01	0	0.637751761680592	0.222305772277891	amp
TCGA-25-1315-01	0	0.962847430067863	0.124078357044565	amp
TCGA-25-1316-01	0	0.557850031858558	0.557830145853312	amp
TCGA-25-1317-01	0	0.860343594281985	0.32804418046455	amp
TCGA-25-1318-01	0	0.92732371813232	0.0813929593621431	amp
TCGA-25-1319-01	3.45635519228612e-05	0.372629754504827	0.372664308854526	amp
TCGA-25-1320-01	0	0.515745496935581	0.515676425045077	amp
TCGA-25-1321-01	0	0.57122816934635	0.566664584203461	amp
TCGA-25-1322-01	0	0.901079031576759	0.277203882635318	amp
TCGA-25-1323-01	0	0.93774731608636	0.163611799889881	amp
TCGA-25-1329-01	0	0.0403333461336264	0.0402616055982721	amp
TCGA-25-1625-01	0	0.75108777414931	0.0243021615645996	amp
TCGA-25-1626-01	1	9.20222364975132e-09	1	amp
TCGA-25-1627-01	0	0.471199786928033	0.0932135652886309	amp
TCGA-25-1628-01	0	0.405826831433217	0.372122932836641	amp
TCGA-25-1630-01	0	0.898249982766536	0.0505853870326884	amp
TCGA-25-1632-01	0	0.173907082037741	0.173567602806115	amp
TCGA-25-1633-01	0	0.767633307805445	0.0776305658188723	amp
TCGA-25-1634-01	0	0.95662033135422	0.354252527439029	amp
TCGA-25-1635-01	0	0.728823748679101	0.728812080259549	amp
TCGA-25-1870-01	1.32327975679112e-05	0.968065698208089	0.968078921803433	amp
TCGA-25-1871-01	0	0.327237347901852	0.0448169455487957	amp
TCGA-25-1877-01	0	0.842474642835705	0.0425724127807954	amp
TCGA-25-1878-01	0	0.171733608840547	0.0307649936407574	amp
TCGA-25-2042-01	1	9.20222364975132e-09	1	amp
TCGA-25-2391-01	0	0.962956964135631	0.35370481108907	amp
TCGA-25-2392-01	1.44198844151021e-05	0.922101870327105	0.922116281009297	amp
TCGA-25-2393-01	0	0.994566896747103	0.126483753883695	amp
TCGA-25-2396-01	1.64719802827267e-06	0.503793667300249	0.503795305296054	amp
TCGA-25-2397-01	0	0.893095246778193	0.187507140350391	amp
TCGA-25-2398-01	0	0.963745392251085	0.0794140671834286	amp
TCGA-25-2399-01	0	0.218318770860463	0.21069211515843	amp
TCGA-25-2400-01	9.57031256650044e-06	0.990909693822051	0.990919254932394	amp
TCGA-25-2401-01	0	0.987063182752655	0.216205691856898	amp
TCGA-25-2404-01	0	0.554429390496148	0.0307839318169707	amp
TCGA-25-2408-01	3.46003608173478e-06	0.709414483031914	0.709417933865772	amp
TCGA-29-1688-01	0	0.797586784951681	0.0656164187251742	amp
TCGA-29-1690-01	0	0.36334886107345	0.331276415500531	amp
TCGA-29-1691-01	0	0.794754975474372	0.12945672547136	amp
TCGA-29-1692-01	0	0.825918701464654	0.123974583568784	amp
TCGA-29-1692-02	0	0.886794456657789	0.0317380091598382	amp
TCGA-29-1693-01	0	0.918646702221666	0.104886834412713	amp
TCGA-29-1694-01	0	0.98199495686858	0.246619363004229	amp
TCGA-29-1695-01	0	0.137836831636862	0.0128842541460181	amp
TCGA-29-1696-01	0	0.184196760031415	0.183844830191229	amp
TCGA-29-1697-01	0.0776679912623414	0.922332017939882	1	amp
TCGA-29-1698-01	0	0.512123915818169	0.155716071169151	amp
TCGA-29-1699-01	0	0.953968232102018	0.47561393716153	amp
TCGA-29-1701-01	0	0.933253078900684	0.0705962204424693	amp
TCGA-29-1702-01	3.48948319732401e-05	0.25383271003452	0.253867595664269	amp
TCGA-29-1703-01	0	0.938331049939575	0.168968340642245	amp
TCGA-29-1704-01	0	0.798164997470723	0.329445393853192	amp
TCGA-29-1704-02	0	0.330310218829154	0.32941700499332	amp
TCGA-29-1705-01	0	0.947133979876044	0.317544093627767	amp
TCGA-29-1705-02	0	0.752712785616431	0.317544093627767	amp
TCGA-29-1707-01	0	0.770846098542914	0.0422773434803677	amp
TCGA-29-1707-02	0.957153268933044	9.20222364975132e-09	0.957153268933044	amp
TCGA-29-1710-01	0	0.406431077042884	0.187563577587863	amp
TCGA-29-1710-02	0	0.465486972885933	0.11914535783661	amp
TCGA-29-1711-01	0	0.724763166281595	0.206871039035124	amp
TCGA-29-1761-01	0	0.99188402525911	0.135842626958041	amp
TCGA-29-1762-01	0	0.188221996687991	0.0345362121164814	amp
TCGA-29-1763-01	0	0.973188401256004	0.0862347001184427	amp
TCGA-29-1764-01	0	0.96988668943168	0.14814908268508	amp
TCGA-29-1766-01	0	0.418074172075711	0.173733426875777	amp
TCGA-29-1768-01	0	0.254527303075704	0.254453906140098	amp
TCGA-29-1769-01	0	0.933117520944514	0.14750643619624	amp
TCGA-29-1770-01	0	0.429491481349757	0.030788348884309	amp
TCGA-29-1770-02	0	0.945405452595403	0.0801611589103747	amp
TCGA-29-1771-01	0	0.651814314550242	0.187456574131591	amp
TCGA-29-1774-01	0.00109794490696814	0.603094512716815	0.60419244842156	amp
TCGA-29-1775-01	0	0.730900110810416	0.128182392342013	amp
TCGA-29-1776-01	0	0.554873388583668	0.180147763233449	amp
TCGA-29-1777-01	0	0.969919016843262	0.104579176470371	amp
TCGA-29-1778-01	0.000553559761959456	0.0367373564001056	0.0372909069598414	amp
TCGA-29-1781-01	0	0.970865023836014	0.174218641722898	amp
TCGA-29-1784-01	0	0.877522112092157	0.118100040446533	amp
TCGA-29-1785-01	0	0.615781259537242	0.117909720057591	amp
TCGA-29-2425-01	0.527122932974675	9.20222364975132e-09	0.527122932974675	amp
TCGA-29-2427-01	0	0.947133979876044	0.551678864260088	amp
