Sample	Percent	Start	End	amp_del
X1928	0.185059094437871	0.00112762429662898	0.186956822208534	del
X1979	0	0	0	del
X2152	0	0	0	del
X2212	0	0	0	del
X2360	0	0	0	del
X2362	0	0	0	del
X2415	0	0	0	del
X2429	0	0	0	del
X2438	0.184645479223485	0.0011284437910306	0.186956822208534	del
X2503	0	0	0	del
X2529	0	0	0	del
X2638	0.00367543239126524	0.0011284437910306	0.00480387618229584	del
X2665	0	0	0	del
X2700	0	0	0	del
X2716	0	0	0	del
X2763	0.179726291983938	0.0011284437910306	0.186956822208534	del
X2890	0	0	0	del
X2949	0	0	0	del
X2998	0	0	0	del
X300	0.184818171278739	0.00112762429662898	0.186956822208534	del
X301	0	0	0	del
X3056	0	0	0	del
X3080	0.183637427354997	0.00112680480222736	0.186956822208534	del
X3107	0	0	0	del
X3225	0	0	0	del
X3349	0	0	0	del
X3391	0	0	0	del
X342	0	0	0	del
X356	0	0	0	del
X429	0.183504439803502	0.00112680480222736	0.18493939908557	del
X451	0	0	0	del
X472	0	0	0	del
X592	0	0	0	del
X655	0.185658464448272	0.00112762429662898	0.186956822208534	del
X736	0	0	0	del
X860	0	0	0	del
X970	0.185807768133303	0.000594133441174426	0.186956822208534	del
X987	0.00572498788971661	0.000595772429977666	0.00632076031969427	del
OVCA104	0.143476104637274	0.000693292263770434	0.144169396901044	del
OVCA110	0	0	0	del
OVCA121	0.144635844919502	0.00118416941034075	0.145820014329843	del
OVCA130	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA131	0	0	0	del
OVCA132	0.18621920349258	0.000694111758172054	0.186956822208534	del
OVCA133	0	0	0	del
OVCA134	0	0	0	del
OVCA136	0	0	0	del
OVCA138	0.185773472292595	0.00118334991593913	0.186956822208534	del
OVCA139	0.185891479486428	0.00106534272210587	0.186956822208534	del
OVCA141	0	0	0	del
OVCA142	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA143	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA144	0.182474187831673	0.000693292263770434	0.186956822208534	del
OVCA145	0.185772652798194	0.00118416941034075	0.186956822208534	del
OVCA146	0	0	0	del
OVCA147	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA15	0.155809593720981	0.000693292263770434	0.176949263110224	del
OVCA151	0.179192112753186	0.00776470945534853	0.186956822208534	del
OVCA152	0	0	0	del
OVCA155	0	0	0	del
OVCA158	0.15862444226133	0.000694931252573673	0.186956822208534	del
OVCA159	0.185644811671541	0.00131201053699346	0.186956822208534	del
OVCA161	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA163	0	0	0	del
OVCA164	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA165	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA166	0	0	0	del
OVCA167	0	0	0	del
OVCA169	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA17	0.18465269077422	0.000694931252573673	0.185347622026793	del
OVCA170	0.182908519864532	0.0040483023440023	0.186956822208534	del
OVCA171	0	0	0	del
OVCA172	0	0	0	del
OVCA173	0.186105375720195	0.000693292263770434	0.186956822208534	del
OVCA175	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA176	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA177	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA178	0	0	0	del
OVCA179	0.185049858735965	0.0019069634725695	0.186956822208534	del
OVCA181	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA182	0	0	0	del
OVCA183	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA184	0	0	0	del
OVCA185	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA186	0	0	0	del
OVCA188	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA19	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA193	0.186258293375538	0.000693292263770434	0.186956822208534	del
OVCA194	0.184346085138798	0.000693292263770434	0.185045933357781	del
OVCA195	0	0	0	del
OVCA196	0	0	0	del
OVCA197	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA20-02	0.183643606342785	0.000694111758172054	0.186956822208534	del
OVCA200	0	0	0	del
OVCA201	0	0	0	del
OVCA202	0	0	0	del
OVCA206	0.186244042367893	0.000694931252573673	0.186956822208534	del
OVCA207	0	0	0	del
OVCA208	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA210	0.183398577516701	0.0035582446918336	0.186956822208534	del
OVCA211	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA212	0.18623611785703	0.000694111758172054	0.186956822208534	del
OVCA215	0	0	0	del
OVCA216	0	0	0	del
OVCA217	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA218	0.168538480658527	0.000694931252573673	0.177845036050747	del
OVCA219	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA222	0.186014493791056	0.000694111758172054	0.186956822208534	del
OVCA223	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA224	0.180270362512117	0.00551355833409867	0.186956822208534	del
OVCA225	0	0	0	del
OVCA228	0	0	0	del
OVCA229	0.186017534115286	0.000694931252573673	0.186956822208534	del
OVCA230	0	0	0	del
OVCA231	0	0	0	del
OVCA232	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA237	0.18589229898083	0.00106452322770425	0.186956822208534	del
OVCA239	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA243	0	0	0	del
OVCA249	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA25-02	0.120764153289083	0.000693292263770434	0.135314276389844	del
OVCA250	0.000611342823608444	0.000694111758172054	0.0013054545817805	del
OVCA252	0.0281947048877326	0.000694111758172054	0.0288888166459046	del
OVCA257	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA259	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA26-02	0	0	0	del
OVCA260	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA262	0	0	0	del
OVCA263	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA269R	0	0	0	del
OVCA27	0	0	0	del
OVCA272	0	0	0	del
OVCA273	0	0	0	del
OVCA274	0.183285216856125	0.00340663822753392	0.186956822208534	del
OVCA275	0	0	0	del
OVCA277	0	0	0	del
OVCA278	0.180524872888428	0.000694111758172054	0.186956822208534	del
OVCA279	0.155799645058946	0.000694111758172054	0.186956822208534	del
OVCA280	0	0	0	del
OVCA282	0.186261890955961	0.000694931252573673	0.186956822208534	del
OVCA286	0.13339402071808	0.000694111758172054	0.159203996897099	del
OVCA289	0.184844337734983	0.000694931252573673	0.185539268987556	del
OVCA293	0.128787970484336	0.00106452322770425	0.183927552958002	del
OVCA295	0	0	0	del
OVCA297	0	0	0	del
OVCA298	0.184653510268621	0.000694111758172054	0.185347622026793	del
OVCA299	0	0	0	del
OVCA300	0.0157301950390939	0.000693292263770434	0.0164234873028644	del
OVCA302	0	0	0	del
OVCA303	0	0	0	del
OVCA304	0.168314324354852	0.000693292263770434	0.182928359823995	del
OVCA305	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA306	0.174773456304259	0.000694931252573673	0.175490628634893	del
OVCA308	0	0	0	del
OVCA309	0.184845976723786	0.000693292263770434	0.185539268987556	del
OVCA311	0.184845976723786	0.000693292263770434	0.185539268987556	del
OVCA313	0.184210983291747	0.000693292263770434	0.18534598303799	del
OVCA314	0.184845976723786	0.000693292263770434	0.185539268987556	del
OVCA315	0.0226262404287254	0.000694111758172054	0.0233203521868974	del
OVCA316	0.1798709655256	0.000693292263770434	0.186956822208534	del
OVCA317	0	0	0	del
OVCA319	0.184681741850757	0.000694111758172054	0.185539268987556	del
OVCA32	0	0	0	del
OVCA322	0.186252556914726	0.000694931252573673	0.186956822208534	del
OVCA325	0.183661708974117	0.000694931252573673	0.185537802092577	del
OVCA326	0.184845157229384	0.000694111758172054	0.185539268987556	del
OVCA331	0.182319352559431	0.000694111758172054	0.183112557580647	del
OVCA334	0.184415070177526	0.000694931252573673	0.185539268987556	del
OVCA335	0	0	0	del
OVCA337	0.187925636685073	0.000693292263770434	0.188618928948844	del
OVCA338	0.186263529944764	0.000693292263770434	0.186956822208534	del
OVCA340	0.184845976723786	0.000693292263770434	0.185539268987556	del
OVCA341	0	0	0	del
OVCA342	0.184843518240581	0.000694931252573673	0.185538449493155	del
OVCA347	0	0	0	del
OVCA348	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA349	0	0	0	del
OVCA350	0	0	0	del
OVCA352	0	0	0	del
OVCA353	0	0	0	del
OVCA354	0	0	0	del
OVCA360	0.132589105121865	0.000693292263770434	0.186956822208534	del
OVCA367	0	0	0	del
OVCA368	0	0	0	del
OVCA369	0	0	0	del
OVCA371	0	0	0	del
OVCA375	0	0	0	del
OVCA376	0	0	0	del
OVCA380	0	0	0	del
OVCA381	0	0	0	del
OVCA383	0	0	0	del
OVCA384	0	0	0	del
OVCA385	0	0	0	del
OVCA386	0	0	0	del
OVCA388	0	0	0	del
OVCA389	0	0	0	del
OVCA390	0	0	0	del
OVCA391	0	0	0	del
OVCA392	0	0	0	del
OVCA397	0.186262710450362	0.000694111758172054	0.186956822208534	del
OVCA399	0	0	0	del
OVCA40	0.154640617736847	0.000694111758172054	0.155334729495019	del
OVCA400	0	0	0	del
OVCA405	0	0	0	del
OVCA409	0.00121285171439745	0.000694111758172054	0.0019069634725695	del
OVCA410	0	0	0	del
OVCA412	0.155427045539361	0.000694111758172054	0.156121157297533	del
OVCA415	0	0	0	del
OVCA416	0	0	0	del
OVCA417	0.000617079284419783	0.000694931252573673	0.00131201053699346	del
OVCA421	0	0	0	del
OVCA424	0	0	0	del
OVCA427	0	0	0	del
OVCA48	0.012073611019066	0.000694111758172054	0.012767722777238	del
OVCA53	0.184842870840004	0.000694931252573673	0.185537802092577	del
OVCA54	0	0	0	del
OVCA57	0	0	0	del
OVCA58	0	0	0	del
OVCA76	0.137795795582334	0.000693292263770434	0.138489087846104	del
OVCA8	0	0	0	del
OVCA84	0.0306064769116999	0.000693292263770434	0.0312997691754704	del
OVCA94	0	0	0	del
OVCA99	0	0	0	del
GSM692781_JB0715	0	0	0	del
GSM692784_JB0718	0	0	0	del
GSM692791_JB0727	0	0	0	del
P-0000067-T02-IM5	0	0	0	amp
P-0000073-T01-IM3	0	0	0	amp
P-0000334-T01-IM3	0	0	0	amp
P-0000366-T01-IM3	0	0	0	amp
P-0000633-T01-IM3	0	0	0	amp
P-0000634-T01-IM3	0	0	0	amp
P-0000666-T01-IM3	0	0	0	amp
P-0000667-T01-IM3	0	0	0	amp
P-0001080-T01-IM3	0	0	0	amp
P-0001105-T01-IM3	0	0	0	amp
P-0001140-T01-IM3	0	0	0	amp
P-0001285-T01-IM3	0	0	0	amp
P-0001392-T01-IM3	0	0	0	amp
P-0001421-T01-IM3	0	0	0	amp
P-0001457-T01-IM3	0	0	0	amp
P-0001478-T01-IM3	0	0	0	amp
P-0001547-T01-IM3	0	0	0	amp
P-0001561-T01-IM3	0	0	0	amp
P-0001616-T01-IM3	0	0	0	amp
P-0001634-T01-IM3	0	0	0	amp
P-0001677-T01-IM3	0	0	0	amp
P-0001735-T01-IM3	0	0	0	amp
P-0001801-T01-IM3	0	0	0	amp
P-0001848-T01-IM3	0	0	0	amp
P-0001992-T01-IM3	0	0	0	amp
P-0002010-T02-IM5	0	0	0	amp
P-0002109-T01-IM3	0	0	0	amp
P-0002285-T01-IM3	0	0	0	amp
P-0002288-T01-IM3	0	0	0	amp
P-0002310-T01-IM3	0	0	0	amp
P-0002536-T01-IM3	0	0	0	amp
P-0002587-T01-IM3	0	0	0	amp
P-0002771-T01-IM3	0	0	0	amp
P-0002803-T01-IM3	0	0	0	amp
P-0002866-T01-IM3	0	0	0	amp
P-0002887-T01-IM3	0	0	0	amp
P-0003191-T01-IM5	0	0	0	amp
P-0003194-T01-IM5	0	0	0	amp
P-0003744-T01-IM5	0	0	0	amp
P-0003748-T01-IM5	0	0	0	amp
P-0003880-T01-IM5	0	0	0	amp
P-0003889-T01-IM5	0	0	0	amp
P-0003977-T01-IM3	0	0	0	amp
P-0004005-T01-IM3	0	0	0	amp
P-0004167-T01-IM5	0	0	0	amp
P-0004360-T01-IM5	0	0	0	amp
P-0004568-T01-IM5	0	0	0	amp
P-0004631-T01-IM5	0	0	0	amp
P-0004684-T01-IM5	0	0	0	amp
P-0004821-T01-IM5	0	0	0	amp
P-0004829-T01-IM5	0	0	0	amp
P-0005092-T01-IM5	0	0	0	amp
P-0005224-T01-IM5	0	0	0	amp
P-0005340-T01-IM5	0	0	0	amp
P-0005341-T01-IM5	0	0	0	amp
P-0005516-T01-IM5	0	0	0	amp
P-0005531-T01-IM5	0	0	0	amp
P-0005592-T01-IM5	0	0	0	amp
P-0005744-T01-IM5	0	0	0	amp
P-0005946-T01-IM5	0	0	0	amp
P-0006217-T01-IM5	0	0	0	amp
P-0006492-T01-IM5	0	0	0	amp
P-0006656-T01-IM5	0	0	0	amp
P-0006797-T01-IM5	0	0	0	amp
P-0006892-T01-IM5	0	0	0	amp
P-0006984-T01-IM5	0	0	0	amp
P-0007134-T01-IM5	0	0	0	amp
P-0007535-T01-IM5	0	0	0	amp
P-0007738-T01-IM5	0	0	0	amp
P-0007855-T01-IM5	0	0	0	amp
P-0007899-T01-IM5	0	0	0	amp
P-0008037-T01-IM5	0	0	0	amp
P-0008474-T01-IM5	0	0	0	amp
P-0009372-T01-IM5	0	0	0	amp
P-0009394-T02-IM6	0	0	0	amp
P-0009479-T01-IM5	0	0	0	amp
P-0009524-T01-IM5	0	0	0	amp
P-0009558-T01-IM5	0	0	0	amp
P-0009601-T01-IM5	0	0	0	amp
P-0009750-T01-IM5	0	0	0	amp
P-0009840-T01-IM5	0	0	0	amp
P-0010214-T01-IM5	0	0	0	amp
P-0010225-T01-IM5	0	0	0	amp
P-0010357-T01-IM5	0	0	0	amp
P-0010424-T01-IM5	0	0	0	amp
P-0010510-T01-IM5	0	0	0	amp
P-0010633-T01-IM5	0	0	0	amp
P-0011086-T01-IM5	0	0	0	amp
P-0011426-T01-IM5	0	0	0	amp
P-0011589-T01-IM5	0	0	0	amp
P-0012173-T01-IM5	0	0	0	amp
P-0012808-T01-IM5	0	0	0	amp
P-0013054-T01-IM5	0	0	0	amp
P-0013101-T01-IM5	0	0	0	amp
P-0013641-T01-IM5	0	0	0	amp
P-0013698-T01-IM5	0	0	0	amp
P-0014146-T01-IM5	0	0	0	amp
P-0014175-T01-IM5	0	0	0	amp
P-0014561-T01-IM6	0	0	0	amp
P-0014697-T01-IM6	0	0	0	amp
P-0014723-T01-IM6	0	0	0	amp
P-0014861-T01-IM6	0	0	0	amp
P-0015076-T01-IM6	0	0	0	amp
P-0015095-T01-IM6	0	0	0	amp
P-0015457-T01-IM6	0	0	0	amp
P-0015651-T03-IM6	0	0	0	amp
P-0015976-T01-IM6	0	0	0	amp
P-0016058-T01-IM6	0	0	0	amp
P-0016553-T01-IM6	0	0	0	amp
P-0017327-T01-IM6	0	0	0	amp
P-0017470-T01-IM6	0	0	0	amp
P-0017563-T01-IM5	0	0	0	amp
P-0018026-T01-IM6	0	0	0	amp
P-0018184-T01-IM6	0	0	0	amp
P-0018211-T01-IM6	0	0	0	amp
P-0018212-T01-IM6	0	0	0	amp
P-0018312-T01-IM6	0	0	0	amp
P-0018381-T01-IM6	0	0	0	amp
P-0018606-T01-IM6	0	0	0	amp
P-0018647-T01-IM6	0	0	0	amp
P-0018757-T01-IM6	0	0	0	amp
P-0018944-T01-IM6	0	0	0	amp
P-0018996-T01-IM6	0	0	0	amp
P-0019008-T01-IM6	0	0	0	amp
P-0019026-T01-IM6	0	0	0	amp
P-0019325-T01-IM6	0	0	0	amp
P-0019337-T01-IM6	0	0	0	amp
P-0019383-T01-IM6	0	0	0	amp
P-0019391-T01-IM6	0	0	0	amp
P-0019454-T01-IM6	0	0	0	amp
P-0019748-T01-IM6	0	0	0	amp
P-0019814-T01-IM6	0	0	0	amp
P-0019841-T01-IM6	0	0	0	amp
P-0019908-T01-IM6	0	0	0	amp
P-0019953-T01-IM6	0	0	0	amp
P-0019991-T01-IM6	0	0	0	amp
P-0020006-T01-IM6	0	0	0	amp
P-0020007-T01-IM6	0	0	0	amp
P-0020012-T01-IM6	0	0	0	amp
P-0020067-T01-IM6	0	0	0	amp
P-0020115-T01-IM6	0	0	0	amp
P-0020145-T01-IM6	0	0	0	amp
P-0020313-T01-IM6	0	0	0	amp
P-0020315-T01-IM6	0	0	0	amp
P-0020323-T01-IM6	0	0	0	amp
P-0020364-T01-IM6	0	0	0	amp
P-0020432-T01-IM6	0	0	0	amp
P-0020434-T01-IM6	0	0	0	amp
P-0020501-T01-IM6	0	0	0	amp
P-0020549-T01-IM6	0	0	0	amp
P-0020687-T01-IM6	0	0	0	amp
P-0020688-T01-IM6	0	0	0	amp
P-0020698-T01-IM6	0	0	0	amp
P-0020767-T01-IM6	0	0	0	amp
P-0020924-T01-IM6	0	0	0	amp
P-0020927-T01-IM6	0	0	0	amp
P-0020968-T01-IM6	0	0	0	amp
P-0020973-T01-IM6	0	0	0	amp
P-0021045-T02-IM6	0	0	0	amp
P-0021107-T01-IM6	0	0	0	amp
P-0021303-T01-IM6	0	0	0	amp
P-0021328-T01-IM6	0	0	0	amp
P-0021368-T01-IM6	0	0	0	amp
P-0021389-T01-IM6	0	0	0	amp
P-0021402-T01-IM6	0	0	0	amp
P-0021409-T01-IM6	0	0	0	amp
P-0021499-T01-IM6	0	0	0	amp
P-0021524-T01-IM6	0	0	0	amp
P-0021534-T01-IM6	0	0	0	amp
P-0021602-T01-IM6	0	0	0	amp
P-0021632-T01-IM6	0	0	0	amp
P-0021742-T01-IM6	0	0	0	amp
P-0021750-T01-IM6	0	0	0	amp
P-0021759-T01-IM6	0	0	0	amp
P-0021762-T02-IM6	0	0	0	amp
P-0021882-T01-IM6	0	0	0	amp
P-0021891-T01-IM6	0	0	0	amp
P-0021924-T01-IM6	0	0	0	amp
P-0022003-T01-IM6	0	0	0	amp
P-0022016-T01-IM6	0	0	0	amp
P-0022046-T01-IM6	0	0	0	amp
P-0022058-T01-IM6	0	0	0	amp
P-0022059-T01-IM6	0	0	0	amp
P-0022079-T01-IM6	0	0	0	amp
P-0022098-T01-IM6	0	0	0	amp
P-0022126-T01-IM6	0	0	0	amp
P-0022130-T01-IM6	0	0	0	amp
P-0022191-T01-IM6	0	0	0	amp
P-0022358-T01-IM6	0	0	0	amp
P-0022522-T01-IM6	0	0	0	amp
P-0022610-T01-IM6	0	0	0	amp
P-0022754-T01-IM6	0	0	0	amp
P-0022867-T01-IM6	0	0	0	amp
P-0023037-T01-IM6	0	0	0	amp
P-0023069-T01-IM6	0	0	0	amp
P-0023091-T01-IM6	0	0	0	amp
P-0023140-T01-IM6	0	0	0	amp
P-0023560-T01-IM6	0	0	0	amp
P-0023632-T01-IM6	0	0	0	amp
P-0023834-T01-IM6	0	0	0	amp
P-0023920-T01-IM6	0	0	0	amp
P-0024053-T01-IM6	0	0	0	amp
P-0024149-T01-IM6	0	0	0	amp
P-0024181-T01-IM6	0	0	0	amp
P-0024365-T01-IM6	0	0	0	amp
P-0024405-T01-IM6	0	0	0	amp
P-0024406-T01-IM6	0	0	0	amp
P-0024444-T01-IM6	0	0	0	amp
P-0024726-T01-IM6	0	0	0	amp
P-0024740-T01-IM6	0	0	0	amp
P-0024926-T01-IM6	0	0	0	amp
P-0024935-T01-IM6	0	0	0	amp
P-0024959-T01-IM6	0	0	0	amp
P-0024971-T01-IM6	0	0	0	amp
P-0025000-T01-IM6	0	0	0	amp
P-0025014-T01-IM6	0	0	0	amp
P-0025136-T01-IM6	0	0	0	amp
P-0025144-T01-IM6	0	0	0	amp
P-0025393-T01-IM6	0	0	0	amp
P-0025454-T01-IM6	0	0	0	amp
P-0025545-T01-IM6	0	0	0	amp
P-0025645-T01-IM6	0	0	0	amp
P-0025761-T01-IM6	0	0	0	amp
P-0025811-T01-IM6	0	0	0	amp
P-0025859-T01-IM6	0	0	0	amp
P-0025958-T01-IM6	0	0	0	amp
P-0025993-T01-IM6	0	0	0	amp
P-0026010-T01-IM6	0	0	0	amp
P-0026190-T01-IM6	0	0	0	amp
P-0026328-T01-IM6	0	0	0	amp
P-0026504-T01-IM6	0	0	0	amp
P-0026514-T01-IM6	0	0	0	amp
P-0026539-T01-IM6	0	0	0	amp
P-0026707-T01-IM6	0	0	0	amp
P-0026758-T01-IM6	0	0	0	amp
P-0026882-T01-IM6	0	0	0	amp
P-0026969-T01-IM6	0	0	0	amp
P-0027019-T01-IM6	0	0	0	amp
P-0027035-T01-IM6	0	0	0	amp
P-0027075-T01-IM6	0	0	0	amp
P-0027163-T01-IM6	0	0	0	amp
P-0027262-T01-IM6	0	0	0	amp
P-0027872-T01-IM6	0	0	0	amp
P-0027886-T01-IM6	0	0	0	amp
P-0027958-T01-IM6	0	0	0	amp
P-0027978-T01-IM6	0	0	0	amp
P-0027999-T01-IM6	0	0	0	amp
P-0028009-T01-IM6	0	0	0	amp
P-0028308-T01-IM6	0	0	0	amp
P-0028329-T01-IM6	0	0	0	amp
P-0028414-T01-IM6	0	0	0	amp
P-0028499-T01-IM6	0	0	0	amp
P-0028549-T01-IM6	0	0	0	amp
P-0028695-T01-IM6	0	0	0	amp
P-0028778-T01-IM6	0	0	0	amp
P-0029223-T01-IM6	0	0	0	amp
P-0029267-T03-IM6	0	0	0	amp
P-0029331-T01-IM6	0	0	0	amp
P-0029354-T01-IM6	0	0	0	amp
P-0029393-T01-IM6	0	0	0	amp
P-0029461-T01-IM6	0	0	0	amp
P-0029463-T01-IM6	0	0	0	amp
P-0029464-T01-IM6	0	0	0	amp
P-0029474-T01-IM6	0	0	0	amp
P-0029537-T01-IM6	0	0	0	amp
P-0029548-T01-IM6	0	0	0	amp
P-0029723-T01-IM6	0	0	0	amp
P-0029768-T01-IM6	0	0	0	amp
P-0029789-T01-IM6	0	0	0	amp
P-0029849-T01-IM6	0	0	0	amp
P-0029946-T01-IM6	0	0	0	amp
P-0030010-T01-IM6	0	0	0	amp
P-0030023-T01-IM6	0	0	0	amp
P-0030339-T01-IM6	0	0	0	amp
P-0030346-T01-IM6	0	0	0	amp
P-0030380-T01-IM6	0	0	0	amp
P-0030505-T01-IM6	0	0	0	amp
P-0030569-T01-IM6	0	0	0	amp
P-0030697-T01-IM6	0	0	0	amp
P-0030836-T01-IM6	0	0	0	amp
P-0030867-T01-IM6	0	0	0	amp
P-0030874-T01-IM6	0	0	0	amp
P-0030935-T01-IM6	0	0	0	amp
P-0031382-T01-IM6	0	0	0	amp
P-0031385-T01-IM6	0	0	0	amp
P-0031395-T01-IM6	0	0	0	amp
P-0031645-T01-IM6	0	0	0	amp
P-0031648-T01-IM6	0	0	0	amp
P-0031656-T01-IM6	0	0	0	amp
P-0031751-T01-IM6	0	0	0	amp
P-0031840-T01-IM6	0	0	0	amp
P-0032093-T01-IM6	0	0	0	amp
P-0032130-T02-IM6	0	0	0	amp
P-0032339-T01-IM6	0	0	0	amp
P-0032521-T01-IM6	0	0	0	amp
P-0032819-T01-IM6	0	0	0	amp
P-0032956-T01-IM6	0	0	0	amp
P-0033193-T01-IM6	0	0	0	amp
P-0033218-T02-IM6	0	0	0	amp
P-0033335-T01-IM6	0	0	0	amp
P-0033345-T01-IM6	0	0	0	amp
P-0033523-T01-IM6	0	0	0	amp
P-0033548-T01-IM6	0	0	0	amp
P-0033693-T01-IM6	0	0	0	amp
P-0033718-T01-IM6	0	0	0	amp
P-0033726-T01-IM6	0	0	0	amp
P-0033783-T01-IM6	0	0	0	amp
P-0033879-T01-IM6	0	0	0	amp
P-0034011-T01-IM6	0	0	0	amp
P-0034038-T01-IM6	0	0	0	amp
P-0034043-T01-IM6	0	0	0	amp
P-0034086-T01-IM6	0	0	0	amp
P-0034102-T01-IM6	0	0	0	amp
P-0034239-T01-IM6	0	0	0	amp
P-0034250-T01-IM6	0	0	0	amp
P-0034383-T01-IM6	0	0	0	amp
P-0034415-T01-IM6	0	0	0	amp
P-0034470-T01-IM6	0	0	0	amp
P-0034484-T01-IM6	0	0	0	amp
P-0034561-T01-IM6	0	0	0	amp
P-0034814-T01-IM6	0	0	0	amp
P-0034885-T01-IM6	0	0	0	amp
P-0034907-T01-IM6	0	0	0	amp
P-0035075-T01-IM6	0	0	0	amp
P-0035101-T01-IM6	0	0	0	amp
P-0035118-T01-IM6	0	0	0	amp
P-0035120-T01-IM6	0	0	0	amp
P-0035125-T01-IM6	0	0	0	amp
P-0035237-T01-IM6	0	0	0	amp
P-0035374-T01-IM6	0	0	0	amp
P-0035378-T01-IM6	0	0	0	amp
P-0035382-T01-IM6	0	0	0	amp
P-0035556-T01-IM6	0	0	0	amp
P-0035584-T01-IM6	0	0	0	amp
P-0035753-T01-IM6	0	0	0	amp
P-0035757-T01-IM6	0	0	0	amp
P-0036013-T01-IM6	0	0	0	amp
P-0036015-T01-IM6	0	0	0	amp
P-0036061-T01-IM6	0	0	0	amp
P-0036292-T01-IM6	0	0	0	amp
P-0036314-T01-IM6	0	0	0	amp
P-0036321-T01-IM6	0	0	0	amp
P-0036348-T01-IM6	0	0	0	amp
P-0036457-T01-IM6	0	0	0	amp
P-0036488-T01-IM6	0	0	0	amp
P-0036582-T01-IM6	0	0	0	amp
P-0036673-T01-IM6	0	0	0	amp
P-0036717-T01-IM6	0	0	0	amp
P-0036727-T01-IM6	0	0	0	amp
P-0036770-T01-IM6	0	0	0	amp
P-0036784-T01-IM6	0	0	0	amp
P-0036814-T01-IM6	0	0	0	amp
P-0036869-T01-IM6	0	0	0	amp
P-0036872-T01-IM6	0	0	0	amp
P-0036895-T01-IM6	0	0	0	amp
P-0036961-T01-IM6	0	0	0	amp
P-0036971-T01-IM6	0	0	0	amp
P-0037049-T01-IM6	0	0	0	amp
P-0037072-T01-IM6	0	0	0	amp
P-0037100-T01-IM6	0	0	0	amp
P-0037128-T01-IM6	0	0	0	amp
P-0037160-T01-IM6	0	0	0	amp
P-0037167-T01-IM6	0	0	0	amp
P-0037178-T01-IM6	0	0	0	amp
P-0037196-T01-IM6	0	0	0	amp
P-0037263-T01-IM6	0	0	0	amp
P-0037342-T01-IM6	0	0	0	amp
P-0037373-T01-IM6	0	0	0	amp
P-0037462-T01-IM6	0	0	0	amp
P-0037478-T01-IM6	0	0	0	amp
P-0037553-T01-IM6	0	0	0	amp
P-0037702-T01-IM6	0	0	0	amp
P-0037794-T01-IM6	0	0	0	amp
P-0037810-T01-IM6	0	0	0	amp
P-0037819-T01-IM6	0	0	0	amp
P-0037872-T01-IM6	0	0	0	amp
P-0037874-T01-IM6	0	0	0	amp
P-0037905-T01-IM6	0	0	0	amp
P-0037988-T01-IM6	0	0	0	amp
P-0038047-T01-IM6	0	0	0	amp
P-0038069-T01-IM6	0	0	0	amp
P-0038086-T01-IM6	0	0	0	amp
P-0038096-T01-IM6	0	0	0	amp
P-0038097-T01-IM6	0	0	0	amp
P-0038144-T01-IM6	0	0	0	amp
P-0038154-T01-IM6	0	0	0	amp
P-0038155-T01-IM6	0	0	0	amp
P-0038238-T01-IM6	0	0	0	amp
P-0038295-T01-IM6	0	0	0	amp
P-0038345-T02-IM6	0	0	0	amp
P-0038387-T01-IM6	0	0	0	amp
P-0038406-T01-IM6	0	0	0	amp
P-0038427-T01-IM6	0	0	0	amp
P-0038481-T01-IM6	0	0	0	amp
P-0038499-T01-IM6	0	0	0	amp
P-0038534-T01-IM6	0	0	0	amp
P-0038543-T01-IM6	0	0	0	amp
P-0038554-T01-IM6	0	0	0	amp
P-0038583-T01-IM6	0	0	0	amp
P-0038634-T01-IM6	0	0	0	amp
P-0038660-T01-IM6	0	0	0	amp
