Sample	percent	start	end
TCGA-04-1332-01	2.71815050528345e-05	0.0221076778583775	0.022134851685039
TCGA-04-1336-01	0.00319761229059818	0.631558745521022	0.634756350133229
TCGA-04-1337-01	0	0.815041437129478	0.687542879016181
TCGA-04-1343-01	0	0.72199459204761	0.176284921572988
TCGA-04-1346-01	0.0320595255918247	0.967940482086567	1
TCGA-04-1347-01	0.0282094803960459	0.140722767276238	0.168932239993893
TCGA-04-1348-01	0	0.955188877905547	0.0157750014523677
TCGA-04-1349-01	0	0.983593481580238	0.0431851613184701
TCGA-04-1350-01	0	0.925850958095072	0.54467101448917
TCGA-04-1353-01	0	0.353928211986623	0.000238882430423359
TCGA-04-1356-01	0	0.89529671200383	0.0339363010182453
TCGA-04-1357-01	0	0.644284327634068	0.0499636758344765
TCGA-04-1360-01	0	0.734002060296656	0.176284921572988
TCGA-04-1361-01	0.000505407069375048	0.35985554611813	0.360360945509114
TCGA-04-1362-01	0	0.979692375082595	0.158626057539069
TCGA-04-1364-01	0.00123218983710554	0.729026270801779	0.730258452960494
TCGA-04-1367-01	0	0.895468562078573	0.895156212800594
TCGA-04-1514-01	0	0.678295101369123	0.678218870300715
TCGA-04-1516-01	0	0.961687860587811	0.00716112875238561
TCGA-04-1517-01	0	0.932654588628883	0.0586725763046658
TCGA-04-1525-01	0	0.857060627057051	0.309006190887233
TCGA-04-1530-01	0.00909835615317942	0.990901651525212	1
TCGA-04-1536-01	0.0397182524896761	0.960281755188715	1
TCGA-04-1638-01	0	0.203597665689202	0.201137056105099
TCGA-04-1644-01	1.735316424277e-06	0.503730170151461	0.503731897789494
TCGA-04-1648-01	0	0.317336938266364	0.0296077077657114
TCGA-04-1651-01	0	0.962777708407779	0.0782603366848641
TCGA-04-1654-01	0.00509662433810156	0.00742593343169562	0.0125225500914059
TCGA-09-0364-01	0.00643424616556881	0.925514821160977	0.931949059648154
TCGA-09-0366-01	0	1	0.142183788529611
TCGA-09-0367-01	0	0.981597598948626	0.40504682536376
TCGA-09-1659-01	0	0.975354107057076	0.233814047208316
TCGA-09-1662-01	0	0.93147906531926	0.0310754860033907
TCGA-09-1665-01	0	0.187765798071179	0.0203972087082109
TCGA-09-1666-01	0	0.526251014565033	0.459164380336088
TCGA-09-1667-01	0	0.188541868432394	0.0540221970312974
TCGA-09-1668-01	0	0.503733295256703	0.503713154836434
TCGA-09-1670-01	0	0.920510844291793	0.114416429902192
TCGA-09-1673-01	0	0.922583971539459	0.0628943170644551
TCGA-09-1674-01	0.00388287031840615	0.142356122343002	0.146238984983017
TCGA-09-2043-01	0	0.842045817052776	0.0112400207212138
TCGA-09-2044-01	0.000151947684601848	0.184609050178855	0.184760990185066
TCGA-09-2050-01	0	0.994775230990196	0.485114847310506
TCGA-09-2051-01	0	0.330483088903777	0.201883510911232
TCGA-09-2053-01	0	0.910056991016298	0.662257368403085
TCGA-09-2055-01	0	0.354267965443001	0.0511838489892634
TCGA-10-0927-01	0	0.957551411398114	0.235072090188787
TCGA-10-0928-01	0	0.904266624028048	0.314492401440976
TCGA-10-0930-01	0	0.831143438230345	0.645298213129321
TCGA-10-0931-01	2.30044602085571e-05	0.976317737481546	0.976340734263364
TCGA-10-0934-01	0	0.312897714752587	0.0250967450424121
TCGA-10-0935-01	0	0.32028646173542	0.126552334601809
TCGA-10-0936-01	0	0.95586360118055	0.773977730853252
TCGA-10-0937-01	0	0.371963240408265	0.206131465698776
TCGA-13-0714-01	0.00369514900893392	0.522270889742955	0.525966031073497
TCGA-13-0723-01	0	0.999001732352565	0.503733295256703
TCGA-13-0724-01	0	0.503733295256703	0.503713154836434
TCGA-13-0726-01	0.114121464502022	0.213395715245755	0.327517172069385
TCGA-13-0751-01	0	0.999807963434641	0.0289195242708342
TCGA-13-0755-01	0	0.503733295256703	0.044272736334625
TCGA-13-0757-01	3.91597954151005e-06	0.84208954549099	0.84209345379214
TCGA-13-0758-01	0	0.925344875327267	0.0152861182809796
TCGA-13-0760-01	0	0.420962963325838	0.000669133406166478
TCGA-13-0761-01	0	0.490874262703595	0.156016602340432
TCGA-13-0766-01	0	0.937380676840054	0.102454985930346
TCGA-13-0768-01	0	0.425496531233001	0.0966163295394761
TCGA-13-0791-01	0	0.977205113802435	0.364800706510279
TCGA-13-0791-02	0	0.977118294232482	0.341625762980624
TCGA-13-0792-01	0	0.0863444080664448	0.0190623127096402
TCGA-13-0793-01	0.0505488153186731	0.949451192359718	1
TCGA-13-0794-01	0	0.957287812226232	0.907984309115324
TCGA-13-0799-01	0	0.974047743960419	0.320143597587677
TCGA-13-0801-01	0.035120854115987	0.964879153562404	1
TCGA-13-0802-01	0	0.10502052840938	0.0250967450424121
TCGA-13-0803-01	0	0.238841327994968	0.237743018587834
TCGA-13-0805-01	0	0.286793464958057	0.261748057639595
TCGA-13-0807-01	0	0.770665173045524	0.0871448035711645
TCGA-13-0883-01	0	0.960105052370698	0.349614484099564
TCGA-13-0885-01	0	0.961687860587811	0.0853578192521133
TCGA-13-0886-01	0	0.200465112407732	0.0311022144833594
TCGA-13-0887-01	0	0.971161313832329	0.352764267691017
TCGA-13-0888-01	0	0.297772612336285	0.292669039054095
TCGA-13-0889-01	0	0.955384254571104	0.0991035677844618
TCGA-13-0890-01	0	0.995163481165759	0.109305685002568
TCGA-13-0891-01	0	0.987746608235747	0.620393896250222
TCGA-13-0893-01	0	0.550643950586358	0.0943442244607531
TCGA-13-0897-01	0	0.556877882880792	0.00841351275849933
TCGA-13-0899-01	6.51818633879977e-05	0.999934825815003	1
