Sample	percent	start	end
TCGA-04-1336-01	0	0.134606351236743	0.134529861857617
TCGA-04-1338-01	0	0.531861691663815	0.017623984272323
TCGA-04-1343-01	7.49743533326061e-06	0.542705624739144	0.542713083327662
TCGA-04-1348-01	6.60395858370106e-07	0.717725327843812	0.717725949392855
TCGA-04-1351-01	0.00707427697530617	0.416674552570152	0.423748790698643
TCGA-04-1356-01	3.4573665526435e-05	0.942313178673285	0.942347713491996
TCGA-04-1357-01	2.67654556715884e-05	0.851272792591881	0.851299519200738
TCGA-04-1361-01	0.0823750212492079	0.917625017597607	1
TCGA-04-1362-01	0	0.410663707160898	0.343376283926089
TCGA-04-1365-01	6.18052829804022e-05	0.945263905062113	0.945325671498278
TCGA-04-1371-01	0	0.620832435971902	0.415031837295864
TCGA-04-1516-01	0.20124107028259	0.101820532686177	0.303061564121952
TCGA-04-1517-01	0.00215871752056628	0.0150562097877193	0.0172148884614703
TCGA-04-1519-01	0	0.0467282901465519	0.0439894342878151
TCGA-04-1536-01	0.879073904356655	0.12092613449016	1
TCGA-04-1542-01	0.000139654300637678	0.653750217153697	0.653889832607519
TCGA-04-1646-01	0.00118956717500055	0.282096287580798	0.283285815908983
TCGA-04-1651-01	0	0.653750217153697	0.248754376870668
TCGA-04-1654-01	0.000989039914947229	0.561526207460018	0.56251520852815
TCGA-09-0364-01	0	0.86995321600352	0.836961043170621
TCGA-09-0366-01	1.16151977442742e-05	0.281900849253535	0.281912425604464
TCGA-09-0369-01	0.000126252149394285	0.933737783065088	0.933863996367667
TCGA-09-1664-01	1.08382614403094e-05	0.91496739042945	0.914978189844075
TCGA-09-1667-01	0	0.561593917458909	0.365063916995855
TCGA-09-1672-01	9.35431309973656e-05	0.899070807488547	0.899164311772729
TCGA-09-1673-01	0	0.919915425821696	0.131882373708227
TCGA-09-1675-01	0.00183442430729136	0.447001678493191	0.448836063953667
TCGA-09-2051-01	0.00015729075473768	0.0891954342871936	0.089352686195116
TCGA-09-2053-01	6.13779680132216e-06	0.7615937931491	0.761599892099086
TCGA-09-2054-01	0.515464800589974	0.484535238256841	1
TCGA-10-0928-01	0.407771484075758	0.592228554771057	1
TCGA-10-0930-01	0	0.478878170793597	0.478661677492497
TCGA-10-0931-01	7.7693630396483e-07	0.343399281240687	0.343400019330175
TCGA-10-0934-01	0	0.915767479435273	0.448922653504744
TCGA-10-0937-01	7.22550762687292e-06	0.548471929446725	0.548479116107537
TCGA-13-0714-01	0.00257791350337051	0.0172110814735809	0.0197889561301362
TCGA-13-0723-01	7.29931657574958e-05	0.494215748063797	0.494288702382739
TCGA-13-0726-01	0.0160498724736751	0.396069619086777	0.412119452713636
TCGA-13-0727-01	7.61397577885534e-06	0.954767428779026	0.95477500390799
TCGA-13-0730-01	0	0.233432066398841	0.114867352110951
TCGA-13-0755-01	0.00054078651437472	0.597999326862386	0.598540074529946
TCGA-13-0760-01	0	0.42794855873654	0.14904975251471
TCGA-13-0764-01	3.77202575574925e-05	0.291670046339589	0.291707727750331
TCGA-13-0766-01	4.07891559581536e-06	0.409960502112179	0.40996454218096
TCGA-13-0791-01	1.70925986872263e-06	0.833130708345259	0.833132378758313
TCGA-13-0792-01	0	0.0870559459401504	0.0789968633527537
TCGA-13-0799-01	0.000665329403900282	0.709026321669655	0.70969161222674
TCGA-13-0804-01	0	0.654993082159149	0.131845741161495
TCGA-13-0886-01	0	0.20778897291196	0.119511721948792
TCGA-13-0887-01	0.00135602577812502	0.173234653099494	0.174590640030804
TCGA-13-0890-01	0.000374949460293427	0.835439685347012	0.835814595960491
TCGA-13-0893-01	0.959731935220916	0.0402681036258996	1
TCGA-13-0897-01	0.538907804698103	0.461092234148712	1
TCGA-13-0901-01	0.000372152489599154	0.855033358537147	0.855405472179931
TCGA-13-0904-01	1.21978999722478e-05	0.781489228399695	0.781501387452852
TCGA-13-0905-01	1.52279515577107e-05	0.370710146197658	0.370725335302401
TCGA-13-0906-01	1.68595177960368e-05	0.168925531276814	0.168942351947795
TCGA-13-0912-01	0.00848099784726489	0.396016127022249	0.404497086022698
TCGA-13-0913-01	0.000359061112877346	0.416816770760593	0.417175793026655
TCGA-13-0913-02	0	0.414247403556566	0.375769982724044
TCGA-13-0916-01	0.204361712641096	0.198309573067285	0.402671246861566
TCGA-13-0919-01	0	0.906021590438338	0.407316393635711
TCGA-13-0921-01	0	0.932627036078125	6.35922364795594e-05
TCGA-13-1404-01	0.461217592821357	0.538782446025458	1
TCGA-13-1405-01	0.00308956490634654	0.71312772957147	0.716217255631001
TCGA-13-1408-01	0	0.945263905062113	0.14966322142032
TCGA-13-1409-01	0.0128003363823422	0.479338855175033	0.49213915271056
TCGA-13-1410-01	0.514022029873512	3.88468152090482e-08	0.514022029873512
TCGA-13-1481-01	0	0.754814480041594	0.531889700217573
TCGA-13-1485-01	0	0.653750217153697	0.207794100691567
TCGA-13-1488-01	0	0.948896237670409	0.393086805228595
TCGA-13-1489-01	0	0.954767428779026	0.346777594524402
TCGA-13-1489-02	0	0.590140616147782	0.346623333821249
TCGA-13-1492-01	0.00025118350707183	0.794839286063907	0.795090430724164
TCGA-13-1494-01	0	0.476236470819671	0.475204349786669
TCGA-13-1495-01	5.12001024312823e-05	0.0870864795368962	0.0871376407925123
TCGA-13-1498-01	0	0.979786487026562	0.461472233694982
TCGA-13-1499-01	0.000867604770637526	0.596004892523293	0.596872458447116
TCGA-13-1501-01	0.291455883847401	0.708544154999414	1
TCGA-13-1505-01	2.25311528149801e-06	0.768735547042406	0.768737761310872
