Sample	percent	start	end
TCGA-04-1336-01	0.00125946956667897	0.368499997320344	0.36975943554602
TCGA-04-1337-01	0.15260141455112	0.847398616789883	1
TCGA-04-1341-01	0.0377644361911742	0.317176722171688	0.354941127021859
TCGA-04-1343-01	0.00409523490442545	0.425513701769604	0.429608905333026
TCGA-04-1348-01	0.0084331745399603	0.070194194812481	0.0786273380114377
TCGA-04-1356-01	0.770810888604264	0.22918914273674	1
TCGA-04-1357-01	0.000164696973396158	0.404820584821245	0.404985250453638
TCGA-04-1364-01	0.0873464678673384	0.258148574722421	0.345495011248756
TCGA-04-1516-01	0.000590245118928609	0.185391500689674	0.1859817144676
TCGA-04-1517-01	0.674190837188094	0.301821855667596	0.976012661514686
TCGA-04-1530-01	0.15260141455112	0.847398616789883	1
TCGA-04-1536-01	0.0844992003813072	0.544694323827722	0.629193492868026
TCGA-04-1648-01	0.0455350932581333	0.317364548805668	0.362899610722798
TCGA-04-1649-01	0.0193000093427531	0.591041556509569	0.610341534511318
TCGA-04-1651-01	0.407418346578407	0.592581684762596	1
TCGA-04-1652-01	0.106347640741712	0.747199892888986	0.853547502289695
TCGA-04-1654-01	0.136142279129684	0.552237883983315	0.688380131771996
TCGA-09-0367-01	0.377933231941008	0.622066799399995	1
TCGA-09-1659-01	3.68570201168186e-05	0.601141947071752	0.601178772750865
TCGA-09-1664-01	0.00016256578515811	0.668355173677268	0.668517708121422
TCGA-09-1665-01	0.00018955038917221	0.0541916664710466	0.0543811855192152
TCGA-09-1666-01	0.481272293051671	0.518727738289332	1
TCGA-09-1667-01	0.336863573520651	0.449791414652352	0.786654956831999
TCGA-09-1668-01	0.00018372096252108	0.621600100516866	0.621783790138384
TCGA-09-1669-01	0.00614891684081556	0.847398616789883	0.853547502289695
TCGA-09-1674-01	0.00812932351102105	0.471836237740692	0.47996552991071
TCGA-09-1675-01	0.438509468258192	0.561490563082811	1
TCGA-09-2043-01	0.223449006604584	0.77655102473642	1
TCGA-09-2044-01	0.0032735991566512	0.314782112799218	0.318055680614865
TCGA-10-0928-01	0.209141211686446	0.790858819654558	1
TCGA-10-0930-01	0.48519521511885	0.514804816222154	1
TCGA-10-0934-01	0.069722606732806	0.355340756157496	0.425063331549299
TCGA-10-0935-01	0.019430701327351	0.0658654067499683	0.0852960767363159
TCGA-10-0936-01	0.0109219949689541	0.101986759491615	0.112908723119566
TCGA-10-0937-01	0.00318562495982475	0.962710254647847	0.965895848266669
TCGA-13-0714-01	0.00074024316168294	0.261407224220403	0.262147436041082
TCGA-13-0720-01	0.290035883255138	0.709964148085865	1
TCGA-13-0723-01	0.122157860685667	0.0287391674130788	0.150896996757742
TCGA-13-0724-01	0.015420933339472	0.588350962700038	0.603771864698506
TCGA-13-0755-01	0.236439507804584	3.13410034591399e-08	0.236439507804584
TCGA-13-0758-01	0.115614768043823	0.847398616789883	0.963013353492703
TCGA-13-0760-01	1	3.13410034591399e-08	1
TCGA-13-0761-01	0.15260141455112	0.847398616789883	1
TCGA-13-0762-01	1	3.13410034591399e-08	1
TCGA-13-0768-01	0.0300449276419283	0.257417263746736	0.287462160047661
TCGA-13-0791-01	0.0229641487440265	0.257417263746736	0.280381381149759
TCGA-13-0791-02	0.113171674138936	0.257417263746736	0.370588906544669
TCGA-13-0793-01	0.0201141232496872	0.220901891909079	0.241015983817762
TCGA-13-0794-01	0.076589013166763	0.546923609406726	0.623512591232486
TCGA-13-0797-01	0.213672995428633	0.786327035912371	1
TCGA-13-0800-01	8.68145796969281e-05	0.183002062582781	0.183088845821475
TCGA-13-0801-01	0.0108694361060834	0.087600580723722	0.0984699854888019
TCGA-13-0802-01	0.111079536791251	0.742467996839448	0.853547502289695
TCGA-13-0803-01	0.00352413913863577	0.258094887583425	0.261618995381057
TCGA-13-0883-01	0.517058359737868	0.482941671603136	1
TCGA-13-0887-01	0.000121321024551194	0.223636958602577	0.223758248286125
TCGA-13-0888-01	0.299056889656757	0.465198714655301	0.764255572971055
TCGA-13-0889-01	0.00308060125709392	0.584216739587257	0.587297309503348
TCGA-13-0891-01	0.129766829515566	0.0852069742633634	0.214973772437925
TCGA-13-0893-01	0.0507573506484438	0.617431841074284	0.668189160381725
TCGA-13-0899-01	0.0675513646922848	0.414169261414464	0.481720594765745
TCGA-13-0900-01	0.0499884304685577	0.607424219882463	0.657412619010017
TCGA-13-0901-01	0.198051354302742	0.409377378684225	0.607428701645964
TCGA-13-0905-01	0.0620244100659405	0.526665944361006	0.588690323085943
TCGA-13-0913-01	0.296115285750189	0.703884745590814	1
TCGA-13-0913-02	0.149662788039884	0.703884745590814	0.853547502289695
TCGA-13-1403-01	0.0051284537668329	0.334638048862066	0.339766471287895
TCGA-13-1405-01	1	3.13410034591399e-08	1
TCGA-13-1408-01	0.572261275027868	0.427738756313136	1
TCGA-13-1411-01	0.00614891684081556	0.847398616789883	0.853547502289695
TCGA-13-1477-01	0.00140413963883819	0.0731085007050002	0.0745126090028349
TCGA-13-1482-01	0.460372732913253	0.53962729842775	1
TCGA-13-1487-01	0.0298055763981935	0.0593004067466776	0.0891059518038675
TCGA-13-1488-01	0.726769883665016	0.273230147675988	1
TCGA-13-1489-01	0.229981098554199	3.13410034591399e-08	0.229981098554199
TCGA-13-1489-02	0.229981098554199	3.13410034591399e-08	0.229981098554199
TCGA-13-1494-01	0.257532034501556	0.742467996839448	1
TCGA-13-1495-01	0.11562432704989	0.539413991557925	0.655038287266812
TCGA-13-1496-01	0.105372434076785	0.368020072533738	0.473392475269519
