Sample	percent	start	end
P-0000067-T01-IM3	0	0.944007366134114	0.834886420068641
P-0000067-T02-IM5	0	0.796368381789621	0.206876610536271
P-0000148-T01-IM3	0.893891838521989	0.106108170002525	1
P-0000199-T01-IM3	0	0.963331644684107	0.796795741207783
P-0000236-T01-IM3	0.121380551384606	0.713505877208548	0.834886420068641
P-0000334-T01-IM3	0.203631626734892	0.796368381789621	1
P-0000634-T01-IM3	0	0.628970897243882	0.51967980189577
P-0000666-T01-IM3	0	0.02773729960063	0.0202141865766332
P-0001036-T01-IM3	9.65315870038409e-05	0.944007366134114	0.944103889196605
P-0001080-T01-IM3	0.680308004640609	0.319692003883905	1
P-0001086-T01-IM3	0.000209711548205713	0.020094843392418	0.0203045464161106
P-0001105-T01-IM3	0.0677608521485251	0.932239156375988	1
P-0001421-T01-IM3	0.799137791526416	0.0357486370667383	0.834886420068641
P-0001457-T01-IM3	0.000140253814992423	0.944007366134114	0.944147611424593
P-0001478-T01-IM3	1	8.52451320643155e-09	1
P-0001497-T01-IM3	0.0272439689751367	0.852331904443072	0.879575864893695
P-0001547-T01-IM3	0.0323868248125255	0.930944828396094	0.963331644684107
P-0001570-T01-IM3	0.235074966955577	0.764925041568936	1
P-0001634-T01-IM3	0.342821071014378	0.176858739405906	0.51967980189577
P-0001747-T02-IM5	0	0.796781922971953	0.415699239558869
P-0001799-T01-IM3	0	0.944007366134114	0.588983343715054
P-0001911-T01-IM3	0.0359387933817589	0.964061215142754	1
P-0001985-T01-IM3	9.68896165564868e-05	0.0449125569079449	0.0450094379999882
P-0001992-T01-IM3	0.109800435009316	0.725085993583838	0.834886420068641
P-0002110-T01-IM3	0	0.636964009300858	0.568716475647103
P-0002110-T02-IM6	0	0.636964009300858	0.630678655587436
P-0002136-T01-IM3	0.235074966955577	0.764925041568936	1
P-0002257-T01-IM3	0	0.02773729960063	0.0203045464161106
P-0002285-T01-IM3	0.0148092360576814	0.985190772466832	1
P-0002310-T01-IM3	0.0148092360576814	0.985190772466832	1
P-0002536-T01-IM3	0.235074966955577	0.764925041568936	1
P-0002664-T01-IM3	2.14561996192748e-05	0.52235319151635	0.522374639191456
P-0002771-T01-IM3	0	0.985190772466832	0.0203045464161106
P-0002866-T01-IM3	0	0.713505877208548	0.63096671593608
P-0002982-T01-IM3	1	8.52451320643155e-09	1
P-0003050-T01-IM3	0	0.985190772466832	0.414753120892463
P-0003050-T01-IM5	0	0.985190772466832	0.414753120892463
P-0003102-T01-IM5	0.00544440196584821	0.410254846117534	0.415699239558869
P-0003191-T01-IM5	0	0.985190772466832	0.414753120892463
P-0003194-T01-IM5	0.00745809656213886	0.407295032854838	0.414753120892463
P-0003355-T01-IM5	0	0.0236461470496251	0.0196351760693866
P-0003631-T01-IM5	0.0148092360576814	0.985190772466832	1
P-0003708-T01-IM5	1	8.52451320643155e-09	1
P-0003744-T01-IM5	0.027080750121696	0.796781922971953	0.823862664569136
P-0003763-T01-IM5	0	0.834886420068641	0.823862664569136
P-0003810-T01-IM5	0.00840421522854493	0.407295032854838	0.415699239558869
P-0003818-T01-IM5	0	0.944007366134114	0.413172804020624
P-0003829-T01-IM5	0.15061256469594	0.728963308722268	0.879575864893695
P-0003873-T01-IM5	0.0414841341079138	0.958515874416599	1
P-0004155-T01-IM5	0.0139015629456189	0.986098445578894	1
P-0004167-T01-IM5	0.23561199423552	0.123380044141975	0.358992029852982
P-0004262-T01-IM5	0	0.985190772466832	0.944101255122039
P-0004308-T02-IM6	0	0.296489395778416	0.123380044141975
P-0004340-T01-IM5	3.05262816196357e-05	0.82379446846387	0.823824986220977
P-0004360-T01-IM5	0	0.415699239558869	0.414753120892463
P-0004568-T01-IM5	4.99536471072508e-06	0.630942710907026	0.630947697747223
P-0004631-T01-IM5	0.0267874557219738	0.797075217371676	0.823862664569136
P-0004782-T01-IM5	0.0699613870242179	0.764925041568936	0.834886420068641
P-0004791-T01-IM5	1	8.52451320643155e-09	1
P-0004794-T01-IM5	1	8.52451320643155e-09	1
P-0004821-T01-IM5	0.176205540060643	0.82379446846387	1
P-0004829-T01-IM5	0	0.713505877208548	0.712611902989131
P-0005195-T01-IM5	0.997202493467836	0.00279751505667714	1
P-0005224-T01-IM5	0.0148092360576814	0.985190772466832	1
P-0005339-T01-IM5	1	8.52451320643155e-09	1
P-0005341-T01-IM5	0.0311265778362385	0.384572670247144	0.415699239558869
P-0005516-T01-IM5	0.0688940327316755	0.931105975792838	1
P-0005592-T01-IM5	0.0301297553655673	0.683376130367494	0.713505877208548
P-0006217-T01-IM5	0	0.906451464081725	0.51967980189577
P-0006340-T01-IM5	2.14561996192748e-05	0.52235319151635	0.522374639191456
P-0006380-T01-IM5	0	0.796781922971953	0.63096671593608
P-0006444-T01-IM5	0.93783153536575	0.0621684731587632	1
P-0006537-T01-IM5	0.235074966955577	0.764925041568936	1
P-0006797-T01-IM5	1	8.52451320643155e-09	1
P-0006892-T01-IM5	0.0139015629456189	0.986098445578894	1
P-0007064-T01-IM5	0	0.834886420068641	0.796770363732111
P-0007134-T01-IM5	0.0359387933817589	0.964061215142754	1
P-0007370-T01-IM5	0.628998780926422	8.52451320643155e-09	0.628998780926422
P-0007571-T01-IM5	0.0366683638404064	0.963331644684107	1
P-0008474-T01-IM5	0.0829085880992068	0.796368381789621	0.879276961364315
P-0008873-T01-IM5	0.0274942913040282	0.796368381789621	0.823862664569136
P-0009061-T01-IM5	0.0148092360576814	0.985190772466832	1
P-0009394-T02-IM6	0.132120935017704	0.764925041568936	0.897045968062127
P-0009479-T01-IM5	0	0.588983343715054	0.522374639191456
P-0009601-T01-IM5	0.179222578380171	0.764925041568936	0.944147611424593
P-0009750-T01-IM5	0.0148092360576814	0.985190772466832	1
P-0009840-T01-IM5	0	0.963331644684107	0.944147611424593
P-0009979-T02-IM6	0.21642597476444	0.783574033760073	1
