Sample	percent	start	end
P-0000067-T02-IM5	0.974438684633867	0.0187443376500225	0.993183012072948
P-0000141-T01-IM3	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0000148-T01-IM3	0.981255672560919	0.0187443376500225	1
P-0000148-T02-IM3	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0000199-T01-IM3	0	0.993127872988794	0.465874880309896
P-0000236-T01-IM3	0.0362443087020033	0.938724599491646	0.974968897982708
P-0000334-T01-IM3	0.44254506410133	0.557454946109612	1
P-0000366-T01-IM3	0.159521036183472	0.0187443376500225	0.178265363622553
P-0000376-T01-IM3	3.76171085223561e-05	0.993145405175367	0.993183012072948
P-0000376-T02-IM3	0	0.993127872988794	0.27026284250025
P-0000403-T01-IM3	0.956224570543627	0.0187443376500225	0.974968897982708
P-0000633-T01-IM3	0	0.921676758718781	0.921167733073572
P-0000666-T01-IM3	0	0.993127872988794	0.132859052799165
P-0000667-T01-IM3	0.0157974701412159	0.867750213658846	0.88354767358912
P-0001080-T01-IM3	0.981255672560919	0.0187443376500225	1
P-0001105-T01-IM3	0	0.769887181962102	0.222077378882356
P-0001140-T01-IM3	0	0.993127872988794	0.974968897982708
P-0001265-T01-IM3	0.0204974031431443	0.0423255063947962	0.0628228993269989
P-0001284-T01-IM3	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0001285-T01-IM3	0.054456064064754	0.938726958219135	0.993183012072948
P-0001311-T01-IM3	0.981255672560919	0.0187443376500225	1
P-0001421-T01-IM3	0.000104223079991229	0.938724599491646	0.938828812360696
P-0001457-T01-IM3	0.0612754107192953	0.938724599491646	1
P-0001561-T01-IM3	0	0.929482410846585	0.465874880309896
P-0001634-T01-IM3	0	0.993127872988794	0.974968897982708
P-0001700-T01-IM3	0.981255672560919	0.0187443376500225	1
P-0001752-T01-IM3	0.000289102386968911	0.883115311692768	0.883404403868795
P-0001799-T01-IM3	0	0.420121479162705	0.389865428163872
P-0001907-T01-IM3	0	0.993127872988794	0.974968897982708
P-0001911-T01-IM3	0	0.993145405175367	0.732409575322654
P-0001965-T01-IM3	0	0.206438964577039	0.0728062389506126
P-0001978-T01-IM3	0.000909018856974546	0.732409575322654	0.733318583968687
P-0001985-T01-IM3	0	0.993127872988794	0.206438964577039
P-0002010-T02-IM5	0.974438684633867	0.0187443376500225	0.993183012072948
P-0002110-T01-IM3	0.956224570543627	0.0187443376500225	0.974968897982708
P-0002110-T02-IM6	4.13441021734581e-05	0.467960434480463	0.468001768371694
P-0002116-T01-IM3	0.268284881020374	0.731715129190568	1
P-0002136-T01-IM3	0.157024614148432	0.178265363622553	0.335289967560043
P-0002227-T01-IM3	0.981255672560919	0.0187443376500225	1
P-0002242-T01-IM3	0.981255672560919	0.0187443376500225	1
P-0002242-T02-IM3	0.981255672560919	0.0187443376500225	1
P-0002257-T01-IM3	0.956224570543627	0.0187443376500225	0.974968897982708
P-0002288-T01-IM3	0	0.993127872988794	0.420354778754323
P-0002302-T01-IM3	0.981255672560919	0.0187443376500225	1
P-0002497-T01-IM3	0.0237903296706618	0.442084560850176	0.465874880309896
P-0002536-T01-IM3	0.920084484921615	0.0187443376500225	0.938828812360696
P-0002573-T01-IM3	0.934587177046555	0.0403817311470945	0.974968897982708
P-0002771-T01-IM3	0	0.993127872988794	0.0408891026197784
P-0003102-T01-IM5	0.981255672560919	0.0187443376500225	1
P-0003191-T01-IM5	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0003355-T01-IM5	0	0.938828812360696	0.938724385061875
P-0003539-T01-IM5	0	0.938726958219135	0.442327989695771
P-0003708-T01-IM5	0.956224570543627	0.0187443376500225	0.974968897982708
P-0003744-T01-IM5	0.187694637137958	0.0187443376500225	0.206438964577039
P-0003748-T01-IM5	0.054456064064754	0.938726958219135	0.993183012072948
P-0003810-T01-IM5	0	0.993127872988794	0.974968897982708
P-0003818-T01-IM5	0.054456064064754	0.938726958219135	0.993183012072948
P-0003829-T01-IM5	0	0.974968897982708	0.389865428163872
P-0003873-T01-IM5	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0003880-T01-IM5	0.018214124301181	0.974968897982708	0.993183012072948
P-0004340-T01-IM5	0.981255672560919	0.0187443376500225	1
P-0004360-T01-IM5	0	0.929482410846585	0.417338333890068
P-0004445-T01-IM5	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0004524-T01-IM5	0	0.780319333308841	0.769887181962102
P-0004524-T02-IM5	0	0.780319333308841	0.284092551892158
P-0004631-T01-IM5	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0004722-T01-IM5	0.447130552870815	0.0187443376500225	0.465874880309896
P-0004794-T01-IM5	0.981255672560919	0.0187443376500225	1
P-0004821-T01-IM5	0	0.883057354388758	0.648256437830141
P-0004822-T01-IM5	0	0.442084560850176	0.284092551892158
P-0004829-T01-IM5	0	0.993127872988794	0.156822743834782
P-0004867-T01-IM5	0.974438684633867	0.0187443376500225	0.993183012072948
P-0005224-T01-IM5	0	0.206438964577039	0.178265363622553
P-0005339-T01-IM5	0.714964406393757	0.0187443376500225	0.733708733832838
P-0005340-T01-IM5	5.51492950948005e-05	0.993127872988794	0.993183012072948
P-0005531-T01-IM5	0.981255672560919	0.0187443376500225	1
P-0005599-T01-IM5	0.958365733501656	0.0416342767092855	1
P-0005744-T01-IM5	0.0637006114373042	0.929482410846585	0.993183012072948
P-0005775-T02-IM5	0.054456064064754	0.938726958219135	0.993183012072948
P-0006217-T01-IM5	0.054460189285124	0.938722832998765	0.993183012072948
