Sample	Percent	Start	End
P-0000067-T02-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0000148-T01-IM3	0.270081679580656	0.00323474927679414	0.284933343841437
P-0000199-T01-IM3	0	0	0
P-0000236-T01-IM3	0.193758093070618	0.00323474927679414	0.207989785231742
P-0000666-T01-IM3	0.0373083594927556	0.00323474927679414	0.0405431087695497
P-0000667-T01-IM3	0	0	0
P-0001036-T01-IM3	0.270157073065605	0.00323474927679414	0.284933343841437
P-0001050-T01-IM3	0	0	0
P-0001086-T01-IM3	0.281653522372554	0.00323474927679414	0.284933343841437
P-0001105-T01-IM3	0	0	0
P-0001272-T01-IM3	0	0	0
P-0001392-T01-IM3	0.154315049000971	0.00323474927679414	0.284933343841437
P-0001457-T01-IM3	0	0	0
P-0001547-T01-IM3	0.270081679580656	0.00323474927679414	0.284933343841437
P-0001561-T01-IM3	0.134270248717125	0.00323474927679414	0.154072208224939
P-0001570-T01-IM3	0	0	0
P-0001575-T01-IM3	0	0	0
P-0001616-T01-IM3	0	0	0
P-0001677-T01-IM3	0.270157073065605	0.00323474927679414	0.284933343841437
P-0001735-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0001747-T01-IM3	0.274972553288627	0.00323474927679414	0.284933343841437
P-0001752-T01-IM3	0	0	0
P-0001796-T01-IM3	0.206999000110296	0.00323474927679414	0.284933343841437
P-0001799-T01-IM3	0	0	0
P-0001907-T01-IM3	0	0	0
P-0001965-T01-IM3	0	0	0
P-0001992-T01-IM3	0.10163910435195	0.00381598387608707	0.105503848144934
P-0002010-T02-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0002109-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0002116-T01-IM3	0.108919746659206	0.00323474927679414	0.112154495936
P-0002122-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0002205-T01-IM3	0.215329332796586	0.00323474927679414	0.284933343841437
P-0002288-T01-IM3	0.00530588206284016	0.00323474927679414	0.0085406313396343
P-0002302-T01-IM3	0.208188447064583	0.00323474927679414	0.284933343841437
P-0002310-T01-IM3	0.0919932291077954	0.00323474927679414	0.112154495936
P-0002363-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0002385-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0002587-T01-IM3	0	0	0
P-0002643-T01-IM3	0.274972553288627	0.00323474927679414	0.284933343841437
P-0002747-T01-IM3	0.265131384333622	0.00323474927679414	0.284933343841437
P-0002771-T01-IM3	0	0	0
P-0002803-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0002887-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0002982-T01-IM3	0.281698594564643	0.00323474927679414	0.284933343841437
P-0003194-T01-IM5	0.274972553288627	0.00323474927679414	0.284933343841437
P-0003631-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0003744-T01-IM5	0.200001886476113	0.00323474927679414	0.208137343393698
P-0003748-T01-IM5	0.102242465300087	0.00323474927679414	0.105477214576881
P-0003763-T01-IM5	0	0	0
P-0003810-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0003818-T01-IM5	0	0	0
P-0003829-T01-IM5	0	0	0
P-0003873-T01-IM5	0	0	0
P-0003880-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0003889-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0004005-T01-IM3	0.163046130839542	0.00323474927679414	0.166280880116336
P-0004175-T01-IM5	0	0	0
P-0004308-T02-IM6	0.281698594564643	0.00323474927679414	0.284933343841437
P-0004360-T01-IM5	0.150837458948145	0.00323474927679414	0.154072208224939
P-0004568-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0004631-T01-IM5	0	0	0
P-0004684-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0004794-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0004821-T01-IM5	0	0	0
P-0004867-T01-IM5	0	0	0
P-0004945-T01-IM5	0	0	0
P-0005092-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0005340-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0005516-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0005592-T01-IM5	0.281623201079694	0.00323474927679414	0.284933343841437
P-0005745-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0005775-T02-IM5	0	0	0
P-0005896-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0005946-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0006217-T01-IM5	0.253806299500996	0.00323474927679414	0.284933343841437
P-0006340-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0006492-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0006797-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0006892-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0006984-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0007003-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0007064-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0007134-T01-IM5	0.281698594564643	0.00323474927679414	0.284933343841437
P-0007297-T01-IM5	0.215206408636343	0.00323474927679414	0.230058072897125
P-0007535-T01-IM5	0.274972553288627	0.00323474927679414	0.284933343841437
